Incident Date,Incident Time,Incident Year,Incident Day of Week,Incident ID,Incident Number,Incident Category,Incident Subcategory,Incident Description,Intersection,Police District,Analysis Neighborhood,Latitude,Longitude
12/22/24,0:46,2024,Sunday,1449084,240784985,Assault,Aggravated Assault,"Assault, Aggravated, W/ Other Weapon",FITZGERALD AVE \ JENNINGS ST,Bayview,Bayview Hunters Point,37.72203445,-122.3931732
12/22/24,1:24,2024,Sunday,1449086,240785018,Assault,Simple Assault,Battery,09TH TI ST \ AVENUE D,Southern,Treasure Island,37.82411957,-122.3726578
12/22/24,1:35,2024,Sunday,1449087,240785052,Assault,Aggravated Assault,"Assault, Aggravated, W/ Knife",BOWLING GREEN DR \ NANCY PELOSI DR,Park,Golden Gate Park,37.770401,-122.4601059
12/15/24,2:00,2024,Sunday,1449090,240785074,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",42ND AVE \ SLOAT BLVD,Taraval,Sunset/Parkside,37.73490524,-122.500061
12/22/24,1:00,2024,Sunday,1449095,240784991,Assault,Simple Assault,Battery,BEALE ST \ BRYANT ST \ DELANCEY ST,Southern,Financial District/South Beach,37.78622437,-122.3896332
12/22/24,3:41,2024,Sunday,1449096,240785137,Burglary,Burglary - Other,"Burglary, Other Bldg. Under Constr., Forcible Entry",LOMBARD ST \ SANSOME ST,Central,Financial District/South Beach,37.80403137,-122.4033508
12/22/24,2:00,2024,Sunday,1449099,240785115,Assault,Simple Assault,Battery,09TH TI ST \ AVENUE D,Southern,Treasure Island,37.82411957,-122.3726578
11/24/24,18:00,2024,Sunday,1449108,246162349,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",DAY ST \ SANCHEZ ST,Ingleside,Noe Valley,37.74276352,-122.4288025
12/15/24,11:30,2024,Sunday,1449118,246162719,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",CLAY ST \ PRESIDIO AVE,Richmond,Presidio Heights,37.78907013,-122.4471512
12/8/24,15:30,2024,Sunday,1449132,246163030,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",GOLDEN GATE AVE \ LAGUNA ST,Northern,Western Addition,37.78019333,-122.4270172
12/22/24,5:46,2024,Sunday,1449158,240785171,Malicious Mischief,Vandalism,"Malicious Mischief, Breaking Windows",GEARY BLVD \ PARKER AVE,Park,Lone Mountain/USF,37.78159714,-122.4541779
12/22/24,8:30,2024,Sunday,1449165,240785278,Burglary,Burglary - Other,"Burglary, Other Bldg., Forcible Entry",09TH AVE \ KIRKHAM ST,Taraval,Inner Sunset,37.76031113,-122.4660492
12/22/24,9:17,2024,Sunday,1449170,240785325,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $200-$950",CASTRO ST \ JERSEY ST,Mission,Noe Valley,37.75049591,-122.4340057
12/22/24,6:22,2024,Sunday,1449182,240785513,Burglary,Burglary - Residential,"Burglary, Residence, Unlawful Entry",MADERA ST \ WISCONSIN ST,Bayview,Potrero Hill,37.7558403,-122.3987961
12/22/24,2:00,2024,Sunday,1449183,240785563,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Other Vehicle",CARROLL AVE \ JENNINGS ST,Bayview,Bayview Hunters Point,37.7239151,-122.3914948
12/22/24,10:26,2024,Sunday,1449188,240785400,Assault,Aggravated Assault,"Assault, Aggravated, W/ Other Weapon",GOUGH ST \ MARKET ST,Southern,Hayes Valley,37.77290726,-122.4221878
12/22/24,11:40,2024,Sunday,1449190,240785579,Assault,Simple Assault,Battery,24TH ST \ OSAGE ALY,Mission,Mission,37.7522049,-122.419014
12/22/24,12:15,2024,Sunday,1449192,240785626,Assault,Aggravated Assault,"Assault, Aggravated, W/ Gun",15TH ST \ FOLSOM ST,Mission,Mission,37.76693726,-122.4154587
12/22/24,11:00,2024,Sunday,1449196,240785648,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $200-$950",OFARRELL ST \ POWELL ST,Central,Tenderloin,37.78641129,-122.4080353
12/22/24,9:35,2024,Sunday,1449198,240785466,Assault,Simple Assault,"Assault, Non-Aggravated",LOMBARD ST \ SCOTT ST,Northern,Marina,37.79921341,-122.440979
12/22/24,2:00,2024,Sunday,1449200,240785262,Assault,Aggravated Assault,"Assault, Aggravated, W/ Other Weapon",26TH ST \ OSAGE ALY,Mission,Mission,37.74900818,-122.4187088
12/22/24,13:21,2024,Sunday,1449202,240785701,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, <$50",06TH ST \ STEVENSON ST,Tenderloin,South of Market,37.78175354,-122.4096909
12/22/24,10:46,2024,Sunday,1449203,240785450,Assault,Simple Assault,Battery with Serious Injuries,AMADOR ST \ ILLINOIS ST,Central,Bayview Hunters Point,37.74575806,-122.3860626
12/22/24,11:55,2024,Sunday,1449204,240785604,Larceny Theft,Larceny Theft - Other,"Theft, Lost Property, Petty",BLYTHDALE AVE \ BROOKDALE AVE,Ingleside,Visitacion Valley,37.71131516,-122.4222412
12/22/24,5:30,2024,Sunday,1449205,240785187,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen & Recovered",02ND ST \ NATOMA ST,Southern,Financial District/South Beach,37.78720474,-122.3987885
12/22/24,6:48,2024,Sunday,1449206,240783959,Malicious Mischief,Vandalism,"Malicious Mischief, Breaking Windows",20TH ST \ ALABAMA ST,Mission,Mission,37.75908279,-122.4115829
11/24/24,21:00,2024,Sunday,1449221,246162311,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",LEESE ST \ RICHLAND AVE,Ingleside,Bernal Heights,37.73592758,-122.4231491
12/15/24,5:13,2024,Sunday,1449229,246162991,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",BUSH ST \ FRANKLIN ST,Northern,Western Addition,37.78828049,-122.4235916
12/22/24,8:15,2024,Sunday,1449240,240785836,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",LAFAYETTE ST \ MISSION ST,Southern,Mission,37.77347565,-122.4180298
12/22/24,9:30,2024,Sunday,1449256,240785303,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",09TH ST \ HARRISON ST,Southern,South of Market,37.77252579,-122.41008
12/22/24,15:00,2024,Sunday,1449243,240785842,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",ERIE ST \ MISSION ST,Mission,Mission,37.76904678,-122.4200287
12/22/24,16:00,2024,Sunday,1449245,240785911,Larceny Theft,Larceny Theft - Other,"Theft, Petty, with Prior Conviction",BROADWAY \ STEINER ST,Northern,Pacific Heights,37.79405594,-122.4365692
12/22/24,13:00,2024,Sunday,1449249,240785864,Larceny Theft,Larceny Theft - Other,"Theft, From Person, >$950 (other than Pickpocket)",04TH ST \ ELLIS ST \ MARKET ST \ STOCKTON ST,Tenderloin,South of Market,37.78574371,-122.4058304
12/22/24,13:10,2024,Sunday,1449251,240785892,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",CLAREMONT BLVD \ DORCHESTER WAY,Taraval,West of Twin Peaks,37.74162674,-122.4643021
12/22/24,11:41,2024,Sunday,1449253,240785977,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, >$950",24TH ST \ POTRERO AVE,Mission,Mission,37.75300217,-122.4063339
12/22/24,13:29,2024,Sunday,1449254,240785870,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $200-$950",DIVISADERO ST \ OFARRELL ST,Northern,Western Addition,37.78245163,-122.4393005
12/22/24,13:29,2024,Sunday,1449254,240785870,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",DIVISADERO ST \ OFARRELL ST,Northern,Western Addition,37.78245163,-122.4393005
12/22/24,15:59,2024,Sunday,1449258,240785886,Assault,Aggravated Assault,"Assault, Aggravated, W/ Gun",03RD ST \ QUESADA AVE,Bayview,Bayview Hunters Point,37.73322296,-122.391243
12/22/24,17:31,2024,Sunday,1449260,240786022,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",LEAVENWORTH ST \ TURK ST,Tenderloin,Tenderloin,37.78279495,-122.4140549
12/22/24,18:58,2024,Sunday,1449265,240786113,Larceny Theft,Larceny Theft - Other,"Theft, From Person, >$950 (other than Pickpocket)",FILLMORE ST \ MCALLISTER ST,Northern,Western Addition,37.77863312,-122.4317627
12/22/24,19:10,2024,Sunday,1449266,240786129,Assault,Simple Assault,Battery,VICENTE ST \ WEST PORTAL AVE,Taraval,West of Twin Peaks,37.73972321,-122.4669876
12/22/24,19:00,2024,Sunday,1449267,240786135,Burglary,Burglary - Hot Prowl,"Burglary, Hot Prowl, Att. Forcible Entry",BAY ST \ LAGUNA ST,Northern,Marina,37.80326843,-122.4316788
12/22/24,15:37,2024,Sunday,1449269,240786000,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, >$950",09TH ST \ JESSIE ST,Tenderloin,South of Market,37.77671814,-122.4153214
12/22/24,15:37,2024,Sunday,1449269,240786000,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",09TH ST \ JESSIE ST,Tenderloin,South of Market,37.77671814,-122.4153214
12/22/24,19:17,2024,Sunday,1449270,240786157,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $200-$950",BROADWAY \ POLK ST,Northern,Russian Hill,37.79594421,-122.4217682
12/22/24,19:17,2024,Sunday,1449270,240786157,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",BROADWAY \ POLK ST,Northern,Russian Hill,37.79594421,-122.4217682
12/22/24,4:00,2024,Sunday,1449273,240786050,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",LEXINGTON ST \ SYCAMORE ST,Mission,Mission,37.76262665,-122.4208984
12/22/24,15:24,2024,Sunday,1449276,240786038,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $50-$200",OFARRELL ST \ POWELL ST,Central,Tenderloin,37.78641129,-122.4080353
12/22/24,18:30,2024,Sunday,1449277,240786185,Assault,Simple Assault,Battery,GERKE ALY \ GRANT AVE,Central,North Beach,37.80220413,-122.4078979
12/22/24,18:30,2024,Sunday,1449277,240786185,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",GERKE ALY \ GRANT AVE,Central,North Beach,37.80220413,-122.4078979
12/22/24,18:30,2024,Sunday,1449283,240786254,Larceny Theft,Larceny Theft - Other,"Theft, From Person, >$950 (other than Pickpocket)",GREEN ST \ THE EMBARCADERO,Central,Financial District/South Beach,37.80089569,-122.3991318
12/22/24,19:52,2024,Sunday,1449284,240786317,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",LEAVENWORTH ST \ TURK ST,Tenderloin,Tenderloin,37.78279495,-122.4140549
12/22/24,20:00,2024,Sunday,1449289,240786351,Assault,Simple Assault,Battery,GREEN ST \ POLK ST,Northern,Russian Hill,37.79782486,-122.4221497
12/22/24,21:00,2024,Sunday,1449291,240786408,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Motorcycle",45TH AVE \ KIRKHAM ST,Taraval,Sunset/Parkside,37.75860596,-122.5047226
12/22/24,23:01,2024,Sunday,1449292,240786373,Burglary,Burglary - Commercial,"Burglary, Store, Forcible Entry",04TH ST \ MISSION ST,Southern,South of Market,37.78447723,-122.4042664
12/22/24,23:01,2024,Sunday,1449292,240786373,Larceny Theft,Larceny Theft - From Building,"Theft, From Building, >$950",04TH ST \ MISSION ST,Southern,South of Market,37.78447723,-122.4042664
12/22/24,18:00,2024,Sunday,1449296,240786414,Motor Vehicle Theft,Motor Vehicle Theft (Attempted),"Vehicle, Stolen, Attempted",46TH AVE \ LAWTON ST,Taraval,Sunset/Parkside,37.75669479,-122.5056686
12/22/24,20:30,2024,Sunday,1449300,240786345,Burglary,Burglary - Other,"Burglary, Non-residential, Forcible Entry",HOWARD ST \ NEW MONTGOMERY ST,Southern,Financial District/South Beach,37.78620911,-122.3989792
12/22/24,15:00,2024,Sunday,1449305,240786511,Larceny Theft,Theft From Vehicle,"License Plate, Stolen",FERN ST \ GOUGH ST,Northern,Pacific Heights,37.78759766,-122.4251404
12/22/24,23:01,2024,Sunday,1449315,240786373,Burglary,Burglary - Commercial,"Burglary, Store, Forcible Entry",04TH ST \ MISSION ST,Southern,South of Market,37.78447723,-122.4042664
12/22/24,23:01,2024,Sunday,1449315,240786373,Larceny Theft,Larceny Theft - From Building,"Theft, From Building, >$950",04TH ST \ MISSION ST,Southern,South of Market,37.78447723,-122.4042664
12/22/24,14:30,2024,Sunday,1449320,246163159,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",20TH ST \ ALABAMA ST,Mission,Mission,37.75908279,-122.4115829
12/22/24,15:30,2024,Sunday,1449334,240786696,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",LISBON ST \ RUSSIA AVE,Ingleside,Excelsior,37.72044373,-122.4347839
12/22/24,21:30,2024,Sunday,1449351,240786806,Burglary,Burglary - Residential,"Burglary, Residence, Unlawful Entry",25TH ST \ CASTRO ST,Mission,Noe Valley,37.74969482,-122.4339294
12/22/24,22:00,2024,Sunday,1449352,240786834,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, $50-$200",BROADWAY \ ROMOLO ST,Central,North Beach,37.79792023,-122.4062347
12/22/24,12:30,2024,Sunday,1449354,240786862,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Truck",MISSION ST \ SAN JUAN AVE,Ingleside,Excelsior,37.72400665,-122.4353104
12/22/24,15:00,2024,Sunday,1449355,240786828,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",ARBALLO DR \ SERRANO DR,Taraval,Lakeshore,37.71910858,-122.4831009
12/22/24,20:00,2024,Sunday,1449359,240786919,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",AVALON AVE \ MOSCOW ST,Ingleside,Excelsior,37.72438049,-122.4253006
12/22/24,12:00,2024,Sunday,1449375,240787042,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",MASON ST \ POST ST,Central,Nob Hill,37.78808212,-122.4100571
12/22/24,19:00,2024,Sunday,1449392,240787218,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Motorcycle",04TH ST \ LONG BRIDGE ST,Southern,Mission Bay,37.77346802,-122.3914337
12/22/24,0:00,2024,Sunday,1449397,246163165,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",ELIZABETH ST \ SANCHEZ ST,Mission,Noe Valley,37.7523613,-122.4297333
12/22/24,16:00,2024,Sunday,1449405,240787230,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",FREDERICK ST \ MASONIC AVE,Park,Haight Ashbury,37.76742554,-122.4447327
12/22/24,21:30,2024,Sunday,1449407,240787224,Assault,Simple Assault,Battery,GRANADA AVE \ OCEAN AVE,Taraval,Oceanview/Merced/Ingleside,37.72410202,-122.4571686
12/22/24,20:00,2024,Sunday,1449415,240787343,Motor Vehicle Theft,Motor Vehicle Theft (Attempted),"Vehicle, Stolen, Attempted",48TH AVE \ ORTEGA ST,Taraval,Sunset/Parkside,37.75100327,-122.5074158
12/22/24,21:00,2024,Sunday,1449444,240787707,Assault,Simple Assault,Battery,04TH AVE \ CLEMENT ST,Richmond,Inner Richmond,37.78303909,-122.4622803
12/22/24,23:20,2024,Sunday,1449460,240787434,Larceny Theft,Larceny Theft - Other,"Theft, From Person, >$950 (other than Pickpocket)",FELTON ST \ SAN BRUNO AVE,Bayview,Portola,37.73003769,-122.4045944
12/15/24,0:00,2024,Sunday,1449495,240788090,Larceny Theft,Theft From Vehicle,"License Plate, Stolen",DON CHEE WAY \ THE EMBARCADERO,Central,Financial District/South Beach,37.79423141,-122.3932648
12/22/24,1:00,2024,Sunday,1449497,240784991,Assault,Simple Assault,Battery,BEALE ST \ BRYANT ST \ DELANCEY ST,Southern,Financial District/South Beach,37.78622437,-122.3896332
12/15/24,22:00,2024,Sunday,1449500,240788175,Assault,Simple Assault,Battery,05TH ST \ MISSION ST,Tenderloin,South of Market,37.7827301,-122.4064789
12/22/24,20:30,2024,Sunday,1449506,240786345,Burglary,Burglary - Other,"Burglary, Non-residential, Forcible Entry",HOWARD ST \ NEW MONTGOMERY ST,Southern,Financial District/South Beach,37.78620911,-122.3989792
11/10/24,14:00,2024,Sunday,1449532,246163256,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",FILLMORE ST \ GEARY BLVD,Northern,Western Addition,37.78435516,-122.4329147
9/1/24,2:40,2024,Sunday,1449553,240548446,Assault,Aggravated Assault,"Assault, Aggravated, W/ Other Weapon",STOCKTON ST \ VALLEJO ST,Central,Chinatown,37.79857254,-122.4088058
9/1/24,2:40,2024,Sunday,1449553,240548446,Assault,Aggravated Assault,"Assault, Aggravated, W/ Force",STOCKTON ST \ VALLEJO ST,Central,Chinatown,37.79857254,-122.4088058
9/1/24,2:40,2024,Sunday,1449553,240548446,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Vehicle",STOCKTON ST \ VALLEJO ST,Central,Chinatown,37.79857254,-122.4088058
12/22/24,13:00,2024,Sunday,1449561,240788636,Larceny Theft,Theft From Vehicle,"License Plate, Stolen",24TH ST \ OSAGE ALY,Mission,Mission,37.7522049,-122.419014
12/22/24,17:30,2024,Sunday,1449612,246163262,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",PRADO ST \ SCOTT ST,Northern,Marina,37.8045578,-122.44207
12/8/24,8:00,2024,Sunday,1449626,240789101,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",LA SALLE AVE \ OSCEOLA LN,Bayview,Bayview Hunters Point,37.73243332,-122.3838043
12/22/24,1:01,2024,Sunday,1449708,246163381,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",16TH ST \ FLORIDA ST,Mission,Mission,37.76554871,-122.4114532
12/8/24,23:51,2024,Sunday,1449734,240759728,Larceny Theft,Larceny Theft - From Building,"Theft, From Building, >$950",06TH ST \ TEHAMA ST,Southern,South of Market,37.77931595,-122.4066315
12/22/24,8:00,2024,Sunday,1449756,240790205,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",HYDE ST \ SUTTER ST,Central,Nob Hill,37.78817749,-122.4168243
12/15/24,22:02,2024,Sunday,1449772,246162725,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",29TH AVE \ ANZA ST,Richmond,Outer Richmond,37.77797318,-122.4888763
12/15/24,12:16,2024,Sunday,1449853,246163723,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",CHURCH ST \ DUBOCE AVE,Park,Hayes Valley,37.76945496,-122.4291306
12/22/24,11:00,2024,Sunday,1449858,246163911,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",FILLMORE ST \ OAK ST,Northern,Hayes Valley,37.77397156,-122.4308243
12/22/24,20:10,2024,Sunday,1449949,246163814,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",BRODERICK ST \ EDDY ST,Park,Western Addition,37.78037262,-122.4405899
12/22/24,13:22,2024,Sunday,1449950,246163820,Malicious Mischief,Other,"Phone Calls, Harassing",CHURCH ST \ RESERVOIR ST,Park,Castro/Upper Market,37.76867294,-122.4290543
12/15/24,0:00,2024,Sunday,1449952,246163886,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",CENTRAL AVE \ TURK BLVD,Park,Lone Mountain/USF,37.7788353,-122.445343
12/15/24,2:59,2024,Sunday,1449960,240772225,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",DIVISADERO ST \ ELLIS ST,Park,Western Addition,37.78152084,-122.4391174
12/22/24,9:30,2024,Sunday,1449999,246164107,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",45TH AVE \ SLOAT BLVD,Taraval,Sunset/Parkside,37.735466,-122.5031052
12/22/24,6:00,2024,Sunday,1450002,246164072,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",39TH AVE \ JUDAH ST,Taraval,Sunset/Parkside,37.76075745,-122.4984207
12/22/24,12:42,2024,Sunday,1450012,246164088,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",SERRANO DR \ TAPIA DR,Taraval,Lakeshore,37.71905518,-122.4814224
12/22/24,0:00,2024,Sunday,1450082,240793271,Burglary,Burglary - Residential,"Burglary, Residence, Forcible Entry",FALMOUTH ST \ SHIPLEY ST,Southern,South of Market,37.77900314,-122.4038849
12/22/24,16:30,2024,Sunday,1450102,246164141,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",GREAT HWY \ ORTEGA ST,Taraval,Sunset/Parkside,37.75096893,-122.5081863
12/22/24,12:00,2024,Sunday,1450140,240793293,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",FALMOUTH ST \ SHIPLEY ST,Southern,South of Market,37.77900314,-122.4038849
12/22/24,8:00,2024,Sunday,1450215,240794100,Burglary,Burglary - Residential,"Burglary, Residence, Unlawful Entry",DOUGLASS ST \ ELIZABETH ST,Mission,Noe Valley,37.75182724,-122.4385529
12/22/24,3:46,2024,Sunday,1450227,240792132,Burglary,Burglary - Residential,"Burglary, Residence, Att. Forcible Entry",21ST AVE \ MORAGA ST,Taraval,Sunset/Parkside,37.75601196,-122.4787445
12/22/24,2:15,2024,Sunday,1450286,246164367,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",03RD ST \ 18TH ST,Bayview,Potrero Hill,37.76305008,-122.3887405
12/22/24,10:55,2024,Sunday,1450292,246164317,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",MARIPOSA ST \ UTAH ST,Bayview,Mission,37.76325226,-122.4063034
12/22/24,0:00,2024,Sunday,1450296,240788711,Burglary,Burglary - Other,"Burglary, Other Bldg., Unlawful Entry",KEITH ST \ WALLACE AVE,Bayview,Bayview Hunters Point,37.72747803,-122.3911057
10/27/24,1:00,2024,Sunday,1450337,240795067,Burglary,Burglary - Residential,"Burglary, Apartment House, Unlawful Entry",16TH ST \ GUERRERO ST,Mission,Mission,37.76478195,-122.4241028
12/22/24,16:00,2024,Sunday,1450356,246164470,Larceny Theft,Larceny Theft - Bicycle,"Theft, Bicycle, >$950",08TH ST \ STEVENSON ST,Tenderloin,South of Market,37.7782402,-122.4141464
12/22/24,4:15,2024,Sunday,1450357,246164555,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",AUSTIN ST \ GOUGH ST,Northern,Western Addition,37.78853607,-122.4253311
12/29/24,1:00,2024,Sunday,1450453,240796322,Assault,Simple Assault,"Battery, former Spouse or Dating Relationship",BEATRICE LN \ ESPANOLA ST,Bayview,Bayview Hunters Point,37.73089981,-122.3801498
12/29/24,0:58,2024,Sunday,1450454,240796344,Assault,Aggravated Assault,"Assault, Aggravated, W/ Gun",06TH ST \ STEVENSON ST,Tenderloin,South of Market,37.78175354,-122.4096909
12/29/24,2:08,2024,Sunday,1450463,240796372,Assault,Simple Assault,Battery,MAGNOLIA ST \ WEBSTER ST,Northern,Marina,37.80056381,-122.4345093
12/29/24,0:08,2024,Sunday,1450465,240796247,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Vehicle",GRANT AVE \ WASHINGTON ST,Central,Chinatown,37.79514313,-122.4064789
12/29/24,2:27,2024,Sunday,1450467,240796407,Assault,Simple Assault,Battery,PINE ST \ VAN NESS AVE,Northern,Western Addition,37.78941345,-122.4221344
12/22/24,9:00,2024,Sunday,1450470,240796441,Larceny Theft,Theft From Vehicle,"License Plate, Stolen",24TH ST \ HARRISON ST,Mission,Mission,37.75262833,-122.4119034
12/29/24,0:20,2024,Sunday,1450474,240796457,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Vehicle",05TH ST \ CLEMENTINA ST,Southern,South of Market,37.78070068,-122.403923
12/29/24,4:00,2024,Sunday,1450478,240796491,Assault,Aggravated Assault,"Assault, Aggravated, W/ Other Weapon",GEARY ST \ HYDE ST,Central,Tenderloin,37.7863121,-122.4164505
12/15/24,19:00,2024,Sunday,1450486,246164668,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",OTTAWA AVE \ ROME ST,Ingleside,Outer Mission,37.71572876,-122.446373
12/15/24,12:16,2024,Sunday,1450487,246164696,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",ALEMANY BLVD \ SANTA ROSA AVE,Ingleside,Outer Mission,37.7267189,-122.4359894
12/29/24,3:49,2024,Sunday,1450497,240796504,Burglary,Burglary - Hot Prowl,"Burglary, Hot Prowl, Forcible Entry",BRANNAN ST \ GILBERT ST \ JEFF ADACHI WAY,Southern,South of Market,37.77347183,-122.4026718
12/29/24,6:42,2024,Sunday,1450501,240796598,Assault,Simple Assault,Battery,MARKET ST \ RESERVOIR ST,Park,Castro/Upper Market,37.76877213,-122.4274597
12/29/24,6:20,2024,Sunday,1450507,240796554,Assault,Simple Assault,Battery,06TH ST \ MISSION ST,Southern,South of Market,37.78097153,-122.4087067
12/29/24,0:00,2024,Sunday,1450511,240796673,Larceny Theft,Larceny Theft - From Building,"Theft, From Building, >$950",LEAVENWORTH ST \ POST ST,Central,Tenderloin,37.7874527,-122.4149933
12/29/24,0:00,2024,Sunday,1450517,240796805,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",03RD ST \ DAVIDSON AVE,Bayview,Bayview Hunters Point,37.74352646,-122.3876266
12/29/24,11:25,2024,Sunday,1450522,240796827,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",25TH ST \ SAN BRUNO AVE,Mission,Mission,37.75184631,-122.4042435
12/29/24,1:30,2024,Sunday,1450534,240797057,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",ATHENS ST \ ROLPH ST,Ingleside,Excelsior,37.71281433,-122.4349976
12/29/24,12:06,2024,Sunday,1450536,240796902,Assault,Aggravated Assault,"Assault, Aggravated, W/ Other Weapon",EDDY ST \ MASON ST,Tenderloin,Tenderloin,37.78434753,-122.4093094
12/29/24,12:36,2024,Sunday,1450542,240797079,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $200-$950",OFARRELL ST \ POWELL ST,Central,Tenderloin,37.78641129,-122.4080353
12/29/24,14:26,2024,Sunday,1450545,240797126,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $200-$950",04TH ST \ BLUXOME ST,Southern,South of Market,37.77769852,-122.3957443
12/29/24,14:26,2024,Sunday,1450545,240797126,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",04TH ST \ BLUXOME ST,Southern,South of Market,37.77769852,-122.3957443
12/29/24,1:45,2024,Sunday,1450547,240797160,Assault,Simple Assault,Battery,MAGNOLIA ST \ WEBSTER ST,Northern,Marina,37.80056381,-122.4345093
12/29/24,1:45,2024,Sunday,1450547,240797160,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",MAGNOLIA ST \ WEBSTER ST,Northern,Marina,37.80056381,-122.4345093
12/29/24,12:55,2024,Sunday,1450548,240797063,Assault,Simple Assault,Battery,GEARY BLVD \ GEARY ST \ VAN NESS AVE,Northern,Western Addition,37.78568649,-122.4213943
12/29/24,4:50,2024,Sunday,1450550,240796849,Burglary,Burglary - Commercial,"Burglary, Store, Forcible Entry",CLAY ST \ WALTER U LUM PL,Central,Chinatown,37.79434586,-122.4056625
