Incident Date,Incident Time,Incident Year,Incident Day of Week,Incident ID,Incident Number,Incident Category,Incident Subcategory,Incident Description,Intersection,Police District,Analysis Neighborhood,Latitude,Longitude
12/10/24,18:00,2024,Tuesday,1447670,240773295,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",26TH ST \ TREAT AVE \ TREAT WAY,Mission,Mission,37.74937057,-122.4126892
12/4/24,15:00,2024,Wednesday,1447671,240773267,Larceny Theft,Larceny Theft - Bicycle,"Theft, Bicycle, >$950",MISSION BAY BLVD \ TERRY A FRANCOIS BLVD,Southern,Mission Bay,37.77083969,-122.3864517
12/15/24,15:59,2024,Sunday,1447672,240773314,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",ANKENY ST \ DELTA ST,Ingleside,Portola,37.71975327,-122.4064331
12/14/24,20:53,2024,Saturday,1447673,240773289,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen & Recovered",RUTLAND ST \ TIOGA AVE,Ingleside,Visitacion Valley,37.71659088,-122.4056091
12/15/24,14:00,2024,Sunday,1447674,240773320,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, $50-$200",BAY SHORE BLVD \ WATERLOO ST,Bayview,Bernal Heights,37.73923492,-122.406929
12/15/24,18:00,2024,Sunday,1447675,240773342,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Truck",GREAT HWY \ SLOAT BLVD,Taraval,Lakeshore,37.73546982,-122.5067139
12/15/24,19:29,2024,Sunday,1447677,240773251,Burglary,Burglary - Residential,"Burglary, Residence, Att. Forcible Entry",WELSH ST \ ZOE ST,Southern,South of Market,37.78009796,-122.3963089
12/14/24,23:25,2024,Saturday,1447680,240773182,Burglary,Burglary - Residential,"Burglary, Residence, Unlawful Entry",22ND ST \ DOLORES ST,Mission,Noe Valley,37.75502777,-122.4254608
12/13/24,22:17,2024,Friday,1447687,240772770,Malicious Mischief,Vandalism,"Malicious Mischief, Tire Slashing",FLORENTINE AVE \ MORSE ST,Ingleside,Excelsior,37.71191025,-122.4433212
12/15/24,20:42,2024,Sunday,1447688,240771443,Assault,Simple Assault,Battery,03RD ST \ HOLLISTER AVE,Bayview,Bayview Hunters Point,37.72171402,-122.3959427
12/15/24,23:45,2024,Sunday,1447698,240773502,Malicious Mischief,Other,"Fire Alarm, False",NEPTUNE ST \ WILLIAMS AVE,Bayview,Bayview Hunters Point,37.72990799,-122.3971786
12/15/24,23:00,2024,Sunday,1447700,240773499,Assault,Aggravated Assault,"Assault, Aggravated, W/ Other Weapon",09TH ST \ JESSIE ST,Tenderloin,South of Market,37.77671814,-122.4153214
12/15/24,20:20,2024,Sunday,1447701,240773358,Burglary,Burglary - Hot Prowl,"Burglary, Hot Prowl, Forcible Entry",PLUM ST \ SOUTH VAN NESS AVE,Southern,Mission,37.77087784,-122.4180298
12/15/24,3:37,2024,Sunday,1447702,240772071,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",MADRID ST \ PERSIA AVE,Ingleside,Excelsior,37.72161865,-122.4328079
12/7/24,2:50,2024,Saturday,1447704,240755936,Assault,Aggravated Assault,"Assault, Aggravated, W/ Knife",EDDY ST \ GOUGH ST,Northern,Western Addition,37.78247833,-122.4241104
12/16/24,0:51,2024,Monday,1447708,240773530,Burglary,Burglary - Residential,"Burglary, Residence, Unlawful Entry",ANDOVER ST \ PARK ST,Ingleside,Bernal Heights,37.73631668,-122.4166946
12/16/24,1:38,2024,Monday,1447709,240773568,Burglary,Burglary - Residential,"Burglary, Residence, Att. Forcible Entry",23RD AVE \ LAKE ST,Richmond,Outer Richmond,37.78583527,-122.4830017
12/16/24,1:40,2024,Monday,1447710,240773580,Assault,Aggravated Assault,"Assault, Aggravated, W/ Other Weapon",PALOU AVE \ SELBY ST,Bayview,Bayview Hunters Point,37.73927689,-122.4002457
12/15/24,21:05,2024,Sunday,1447713,240773370,Burglary,Burglary - Commercial,"Burglary, Store, Unlawful Entry",FRANKLIN ST \ PETER YORKE WAY \ POST ST,Northern,Western Addition,37.78640366,-122.4232101
12/15/24,21:05,2024,Sunday,1447713,240773370,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, >$950",FRANKLIN ST \ PETER YORKE WAY \ POST ST,Northern,Western Addition,37.78640366,-122.4232101
12/16/24,2:23,2024,Monday,1447714,240773659,Assault,Simple Assault,"Battery, Of A Police Officer",08TH ST \ TEHAMA ST,Southern,South of Market,37.77579498,-122.4110718
12/16/24,3:09,2024,Monday,1447716,240773665,Burglary,Burglary - Commercial,"Burglary, Store, Att. Forcible Entry",03RD AVE \ CLEMENT ST,Richmond,Inner Richmond,37.78308868,-122.4612045
12/16/24,3:08,2024,Monday,1447717,240773643,Assault,Aggravated Assault,"Assault, Aggravated, W/ Force",07TH ST \ MISSION ST,Southern,South of Market,37.77921295,-122.4109344
12/15/24,23:25,2024,Sunday,1447720,240773524,Assault,Simple Assault,Battery,HAIGHT ST \ WEBSTER ST,Northern,Hayes Valley,37.77231598,-122.4288025
12/16/24,2:20,2024,Monday,1447721,240773621,Burglary,Burglary - Other,"Burglary, Other Bldg., Unlawful Entry",DELGADO PL \ HYDE ST,Central,Russian Hill,37.79856491,-122.4189224
12/16/24,4:25,2024,Monday,1447722,240773671,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Vehicle",CAMPBELL AVE \ RUTLAND ST,Ingleside,Visitacion Valley,37.71524429,-122.406189
12/16/24,1:50,2024,Monday,1447723,240773609,Assault,Simple Assault,"Battery, Sexual",LARKIN ST \ MYRTLE ST,Northern,Tenderloin,37.78564072,-122.4179993
12/16/24,4:30,2024,Monday,1447725,240773687,Burglary,Burglary - Hot Prowl,"Burglary, Hot Prowl, Forcible Entry",GATEVIEW AVE \ OZBOURN CT \ REEVES CT,Southern,Treasure Island,37.82909012,-122.3766403
12/15/24,16:30,2024,Sunday,1447728,246160672,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",16TH ST \ VALENCIA ST,Mission,Mission,37.76491928,-122.4218903
12/12/24,11:30,2024,Thursday,1447729,246160644,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",DIAMOND ST \ MARKET ST,Mission,Castro/Upper Market,37.76189423,-122.4373016
12/11/24,23:04,2024,Wednesday,1447732,246160309,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",BUCHANAN ST \ CLAY ST,Northern,Pacific Heights,37.79113007,-122.4309158
12/7/24,14:11,2024,Saturday,1447734,246160478,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",HAIGHT ST \ STEINER ST,Northern,Haight Ashbury,37.77189636,-122.4320908
11/26/24,14:16,2024,Tuesday,1447735,246160296,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",FULTON ST \ GOUGH ST,Northern,Hayes Valley,37.77874756,-122.4233551
12/13/24,12:00,2024,Friday,1447736,246160484,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",EDDY ST \ GOUGH ST,Northern,Western Addition,37.78247833,-122.4241104
12/13/24,23:00,2024,Friday,1447737,246160503,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",FILLMORE ST \ PIXLEY ST,Northern,Marina,37.79848862,-122.4357758
10/25/24,0:00,2024,Friday,1447739,246160365,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",HAIGHT ST \ LAGUNA ST,Northern,Hayes Valley,37.7727356,-122.4255142
12/15/24,13:00,2024,Sunday,1447740,246160616,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",AVERY ST \ GEARY BLVD,Northern,Japantown,37.78441238,-122.4337769
12/13/24,23:15,2024,Friday,1447741,246160650,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",18TH ST \ CASTRO ST,Mission,Castro/Upper Market,37.76088715,-122.4349976
12/11/24,17:30,2024,Wednesday,1447744,246160359,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",LAGUNA ST \ NORTH POINT ST,Northern,Marina,37.804245,-122.4318771
12/12/24,19:10,2024,Thursday,1447747,246160393,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",FILLMORE ST \ LOMBARD ST,Northern,Marina,37.79984283,-122.4360428
12/14/24,21:00,2024,Saturday,1447748,246160666,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",GRAND VIEW AVE \ MARKET ST \ STANTON ST \ YUKON ST,Mission,Twin Peaks,37.75675583,-122.4422455
12/15/24,0:00,2024,Sunday,1447749,246160575,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",FILLMORE ST \ MOULTON ST,Northern,Marina,37.7994194,-122.4359589
12/14/24,22:48,2024,Saturday,1447750,246160597,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",FILBERT ST \ FILLMORE ST,Northern,Marina,37.79801941,-122.4356766
12/11/24,17:00,2024,Wednesday,1447751,246160387,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",TURK ST \ VAN NESS AVE,Northern,Western Addition,37.78195953,-122.420639
12/13/24,12:55,2024,Friday,1447752,246160581,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",BRODERICK ST \ UNION ST,Northern,Marina,37.79603577,-122.4437637
12/13/24,10:00,2024,Friday,1447753,246160638,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",23RD ST \ DIAMOND ST,Mission,Noe Valley,37.75275803,-122.4364548
12/15/24,1:00,2024,Sunday,1447755,246160531,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",FILLMORE ST \ LOMBARD ST,Northern,Marina,37.79984283,-122.4360428
12/9/24,18:00,2024,Monday,1447756,240760800,Burglary,Burglary - Other,"Burglary, Other Bldg., Unlawful Entry",FRANKLIN ST \ SUTTER ST,Northern,Western Addition,37.78733826,-122.4234009
10/10/24,4:06,2024,Thursday,1447757,240641830,Burglary,Burglary - Other,"Burglary, Other Bldg., Unlawful Entry",14TH ST \ NATOMA ST,Mission,Mission,37.76836014,-122.4185562
12/14/24,3:00,2024,Saturday,1447759,246160638,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",23RD ST \ DIAMOND ST,Mission,Noe Valley,37.75275803,-122.4364548
12/15/24,18:00,2024,Sunday,1447764,240773762,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",23RD ST \ FLORIDA ST,Mission,Mission,37.75434113,-122.4102173
12/15/24,17:00,2024,Sunday,1447766,240773819,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Vehicle",18TH ST \ SOUTH VAN NESS AVE,Mission,Mission,37.76196671,-122.4171753
12/16/24,6:38,2024,Monday,1447767,240773869,Larceny Theft,Larceny Theft - Bicycle,"Theft, Bicycle, $200-$950",16TH ST \ MARKET ST \ NOE ST,Mission,Castro/Upper Market,37.76419449,-122.433075
12/16/24,3:54,2024,Monday,1447773,240773950,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Truck",PALOU AVE \ SELBY ST,Bayview,Bayview Hunters Point,37.73927689,-122.4002457
12/15/24,22:30,2024,Sunday,1447774,240773938,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, $200-$950",LYON ST \ MCALLISTER ST,Northern,Lone Mountain/USF,37.77716446,-122.4433212
12/14/24,18:00,2024,Saturday,1447778,240774011,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, $200-$950",ALEMANY BLVD \ ONONDAGA AVE,Ingleside,Outer Mission,37.72162628,-122.4386444
12/15/24,18:00,2024,Sunday,1447781,240774061,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",CORBETT AVE \ GRAYSTONE TER,Park,Twin Peaks,37.75623322,-122.4432755
12/16/24,9:21,2024,Monday,1447784,240774027,Assault,Simple Assault,Battery,06TH ST \ MISSION ST,Tenderloin,South of Market,37.78097153,-122.4087067
11/15/24,13:30,2024,Friday,1447785,240490148,Larceny Theft,Larceny - Auto Parts,"Theft, Vehicle Strip, >$950",GRIFFITH ST \ OAKDALE AVE,Bayview,Bayview Hunters Point,37.72823334,-122.3791733
12/15/24,16:00,2024,Sunday,1447789,240774083,Assault,Simple Assault,Battery,FILLMORE ST \ GOLDEN GATE AVE,Northern,Western Addition,37.7795639,-122.4319534
12/15/24,9:00,2024,Sunday,1447790,240774152,Larceny Theft,Theft From Vehicle,"License Plate, Stolen",20TH ST \ CASTRO ST,Mission,Castro/Upper Market,37.75768661,-122.4347
12/15/24,23:00,2024,Sunday,1447791,240774077,Burglary,Burglary - Residential,"Burglary, Apartment House, Forcible Entry",15TH ST \ NOE ST,Park,Castro/Upper Market,37.76586151,-122.4332581
12/16/24,9:30,2024,Monday,1447796,240774099,Assault,Simple Assault,"Battery, Sexual",LONDON ST \ PERSIA AVE,Ingleside,Excelsior,37.72276306,-122.4352112
12/15/24,13:41,2024,Sunday,1447797,240774221,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",GEARY ST \ MARKET ST,Central,Financial District/South Beach,37.78811264,-122.402916
12/16/24,10:21,2024,Monday,1447801,240774293,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",46TH AVE \ JUDAH ST,Taraval,Sunset/Parkside,37.76042557,-122.505928
12/16/24,1:39,2024,Monday,1447802,240774215,Burglary,Burglary - Residential,"Burglary, Apartment House, Forcible Entry",19TH ST \ FLORIDA ST,Mission,Mission,37.76042557,-122.410965
12/13/24,18:00,2024,Friday,1447805,240774287,Burglary,Burglary - Residential,"Burglary, Apartment House, Unlawful Entry",SACRAMENTO ST \ SCOTT ST,Northern,Pacific Heights,37.78920746,-122.4389572
12/15/24,1:30,2024,Sunday,1447807,240774180,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",CHESTNUT ST \ RICHARDSON AVE,Northern,Marina,37.79957962,-122.4459686
12/14/24,22:00,2024,Saturday,1447809,240774334,Larceny Theft,Larceny Theft - Other,"Theft, Lost Property, Petty",FOLSOM ST \ RAUSCH ST,Southern,South of Market,37.77587509,-122.4089432
12/6/24,12:00,2024,Friday,1447812,240773988,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Vehicle",JENNINGS ST \ YOSEMITE AVE,Bayview,Bayview Hunters Point,37.72579193,-122.389801
12/15/24,13:30,2024,Sunday,1447813,240774362,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",HIGHLAND AVE \ LEESE ST \ MISSION ST,Ingleside,Bernal Heights,37.73740768,-122.4240417
12/15/24,21:00,2024,Sunday,1447814,240774384,Larceny Theft,Theft From Vehicle,"License Plate, Stolen",CAMBRIDGE ST \ SILLIMAN ST,Bayview,Excelsior,37.7276268,-122.4188995
12/16/24,12:18,2024,Monday,1447815,240774431,Assault,Simple Assault,"Battery, former Spouse or Dating Relationship",HYDE ST \ OFARRELL ST,Tenderloin,Tenderloin,37.7853775,-122.4162598
12/14/24,0:00,2024,Saturday,1447820,240774419,Larceny Theft,Theft From Vehicle,"License Plate, Stolen",DRUMMOND ALY \ QUINT ST,Bayview,Bayview Hunters Point,37.73746872,-122.3962326
11/27/24,14:40,2024,Wednesday,1447823,240774522,Assault,Aggravated Assault,"Assault, Aggravated, W/ Other Weapon",19TH AVE \ SLOAT BLVD,Taraval,Sunset/Parkside,37.73462677,-122.4751053
12/16/24,10:29,2024,Monday,1447824,240774265,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, >$950",GEARY ST \ MASON ST,Central,Tenderloin,37.78714752,-122.409874
12/13/24,21:30,2024,Friday,1447825,240774237,Malicious Mischief,Vandalism,"Malicious Mischief, Tire Slashing",CLEMENTINA ST \ ECKER ST,Southern,Financial District/South Beach,37.78709793,-122.3957901
12/16/24,11:00,2024,Monday,1447827,240774403,Larceny Theft,Larceny Theft - Bicycle,"Theft, Bicycle, $200-$950",03RD ST \ MENDELL ST \ PALOU AVE,Bayview,Bayview Hunters Point,37.7340126,-122.3909683
12/16/24,6:55,2024,Monday,1447829,240773831,Burglary,Burglary - Residential,"Burglary, Residence, Forcible Entry",24TH ST \ BARTLETT ST,Mission,Mission,37.75217056,-122.4195557
12/16/24,0:00,2024,Monday,1447833,240774657,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",CANDLESTICK COVE WAY \ PELICAN COVE TER,Bayview,Bayview Hunters Point,37.71195984,-122.393959
12/10/24,9:00,2024,Tuesday,1447834,240774679,Assault,Simple Assault,Battery,18TH ST \ CHURCH ST,Mission,Castro/Upper Market,37.76128769,-122.4283524
10/30/24,23:59,2024,Wednesday,1447836,240774691,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Motorcycle",46TH AVE \ JUDAH ST,Taraval,Sunset/Parkside,37.76042557,-122.505928
12/10/24,17:30,2024,Tuesday,1447839,240774641,Burglary,Burglary - Residential,"Burglary, Apartment House, Unlawful Entry",25TH ST \ DOLORES ST,Mission,Noe Valley,37.7502327,-122.4249954
12/14/24,0:30,2024,Saturday,1447840,240774726,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",CHESLEY ST \ HARRISON ST,Southern,South of Market,37.77463913,-122.407402
10/30/24,23:59,2024,Wednesday,1447841,240774704,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Motorcycle",46TH AVE \ JUDAH ST,Taraval,Sunset/Parkside,37.76042557,-122.505928
12/16/24,0:54,2024,Monday,1447845,240774174,Burglary,Burglary - Residential,"Burglary, Apartment House, Forcible Entry",20TH ST \ TENNESSEE ST,Bayview,Potrero Hill,37.76043701,-122.3894882
12/11/24,22:00,2024,Wednesday,1447847,246160343,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",GOUGH ST \ GROVE ST,Northern,Hayes Valley,37.77781677,-122.4231644
12/13/24,14:30,2024,Friday,1447848,246160519,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",GOUGH ST \ LINDEN ST,Northern,Hayes Valley,37.77641678,-122.4228821
11/30/24,17:00,2024,Saturday,1447849,246160315,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",BUCHANAN ST \ BUSH ST,Northern,Pacific Heights,37.78744125,-122.4301682
12/12/24,0:00,2024,Thursday,1447850,246160371,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",JACKSON ST \ LAGUNA ST,Northern,Pacific Heights,37.79309845,-122.4296265
12/12/24,16:00,2024,Thursday,1447852,246160462,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",FRANKLIN ST \ WILLOW ST,Northern,Western Addition,37.78314972,-122.4225616
12/14/24,11:00,2024,Saturday,1447854,246160547,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",BROADWAY \ VAN NESS AVE,Northern,Russian Hill,37.79573822,-122.4234161
12/12/24,23:30,2024,Thursday,1447856,246160434,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",PINE ST \ SCOTT ST,Northern,Pacific Heights,37.787323,-122.4385834
12/11/24,23:00,2024,Wednesday,1447857,246160321,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",FRANKLIN ST \ IVY ST,Northern,Hayes Valley,37.77756119,-122.4214249
12/13/24,17:30,2024,Friday,1447858,246160490,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",GEARY BLVD \ GEARY ST \ VAN NESS AVE,Northern,Western Addition,37.78568649,-122.4213943
12/14/24,14:00,2024,Saturday,1447859,246160525,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",GEARY BLVD \ GOUGH ST \ PETER YORKE WAY \ STARR KING WAY,Northern,Western Addition,37.78533554,-122.4246902
12/4/24,4:09,2024,Wednesday,1447860,246160412,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",POLK ST \ SUTTER ST,Northern,Nob Hill,37.78775787,-122.4201126
12/15/24,0:30,2024,Sunday,1447861,246160553,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",FILBERT ST \ FILLMORE ST,Northern,Marina,37.79801941,-122.4356766
12/11/24,22:51,2024,Wednesday,1447864,240766610,Burglary,Burglary - Other,"Burglary, Other Bldg., Unlawful Entry",CLAY ST \ POLK ST,Northern,Russian Hill,37.7923851,-122.421051
12/15/24,10:41,2024,Sunday,1447871,240773847,Burglary,Burglary - Other,"Burglary, Other Bldg., Forcible Entry",BATTERY ST \ VALLEJO ST,Central,Financial District/South Beach,37.79953003,-122.4012375
12/16/24,13:45,2024,Monday,1447872,240774732,Larceny Theft,Larceny Theft - Other,"Theft, From Person, $50-$200 (other than Pickpocket)",GRANT AVE \ PACIFIC AVE,Central,Chinatown,37.7969017,-122.4068298
12/16/24,14:02,2024,Monday,1447874,240774710,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen & Recovered",26TH ST \ RHODE ISLAND ST,Bayview,Bayview Hunters Point,37.75063324,-122.4012299
12/16/24,10:30,2024,Monday,1447878,240774588,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",ELLIS ST \ POLK ST,Tenderloin,Tenderloin,37.78403091,-122.4193649
12/15/24,21:00,2024,Sunday,1447879,240774867,Larceny Theft,Theft From Vehicle,"License Plate, Stolen",CAMBRIDGE ST \ WAYLAND ST,Bayview,McLaren Park,37.7228241,-122.4169159
12/15/24,21:50,2024,Sunday,1447880,240774839,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, $200-$950",LOUISBURG ST \ NIAGARA AVE,Ingleside,Oceanview/Merced/Ingleside,37.72048187,-122.4501038
4/1/24,12:00,2024,Monday,1447884,240774538,Burglary,Burglary - Other,"Burglary, Non-residential, Forcible Entry",LEAVENWORTH ST \ SUTTER ST,Central,Nob Hill,37.7883873,-122.415184
12/1/24,15:00,2024,Sunday,1447886,240774942,Larceny Theft,Theft From Vehicle,"License Plate, Stolen",WILLARD ST \ WOODLAND AVE,Park,Inner Sunset,37.76187897,-122.453743
12/4/24,10:30,2024,Wednesday,1447887,240754314,Assault,Simple Assault,Battery with Serious Injuries,17TH ST \ HARTFORD ST,Southern,Castro/Upper Market,37.76255035,-122.4340591
12/16/24,0:00,2024,Monday,1447889,240774958,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, $200-$950",GORDON ST \ HARRISON ST,Southern,South of Market,37.77283859,-122.4096832
12/3/24,11:30,2024,Tuesday,1447895,240748088,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Vehicle",07TH ST \ MISSION BAY DR,Southern,Mission Bay,37.76939011,-122.3986206
12/16/24,13:19,2024,Monday,1447896,240774497,Larceny Theft,Larceny Theft - Other,Theft of Utility Services,CEDAR ST \ LARKIN ST,Northern,Tenderloin,37.78656769,-122.4181824
12/15/24,19:00,2024,Sunday,1447897,240774356,Burglary,Burglary - Other,"Burglary, Other Bldg., Forcible Entry",04TH ST \ TOWNSEND ST,Southern,South of Market,37.77708817,-122.3949814
12/15/24,15:00,2024,Sunday,1447898,240775019,Larceny Theft,Theft From Vehicle,"License Plate, Stolen",DARTMOUTH ST \ MANSELL ST,Bayview,McLaren Park,37.71958542,-122.4090195
12/15/24,7:30,2024,Sunday,1447899,240775047,Larceny Theft,Theft From Vehicle,"License Plate, Stolen",OCTAVIA ST \ SUTTER ST,Ingleside,Japantown,37.78692627,-122.4266663
12/16/24,16:05,2024,Monday,1447902,240774710,Assault,Simple Assault,"Battery, Of A Police Officer",JESSIE ST \ MINT PLZ \ MINT ST,Tenderloin,South of Market,37.78261185,-122.4076996
12/16/24,16:05,2024,Monday,1447902,240774710,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen & Recovered",JESSIE ST \ MINT PLZ \ MINT ST,Tenderloin,South of Market,37.78261185,-122.4076996
12/15/24,21:00,2024,Sunday,1447903,240775069,Larceny Theft,Theft From Vehicle,"License Plate, Stolen",GOLDEN GATE AVE \ WEBSTER ST,Northern,Western Addition,37.77978134,-122.4302368
12/13/24,7:45,2024,Friday,1447905,240775097,Larceny Theft,Theft From Vehicle,"License Plate, Stolen",EDDY ST \ LARKIN ST,Tenderloin,Tenderloin,37.78330994,-122.4175262
12/16/24,12:03,2024,Monday,1447906,240764802,Burglary,Burglary - Commercial,"Burglary, Store, Forcible Entry",STARK ST \ STOCKTON ST,Central,Chinatown,37.79732895,-122.4085541
12/16/24,11:51,2024,Monday,1447907,240774936,Malicious Mischief,Vandalism,"Malicious Mischief, Breaking Windows",CLAY ST \ GRANT AVE,Central,Chinatown,37.79426193,-122.4063034
12/15/24,9:00,2024,Sunday,1447908,240774964,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",CARROLL AVE \ KEITH ST,Bayview,Bayview Hunters Point,37.72497177,-122.3933563
11/22/24,14:00,2024,Friday,1447909,240775122,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Vehicle",TALBERT ST \ VISITACION AVE,Ingleside,Visitacion Valley,37.71095657,-122.4061813
12/14/24,4:15,2024,Saturday,1447910,240775100,Burglary,Burglary - Other,"Burglary, Other Bldg., Forcible Entry",DANIEL BURNHAM CT \ VAN NESS AVE,Northern,Nob Hill,37.78705978,-122.4217682
12/16/24,17:28,2024,Monday,1447912,240775116,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, <$50",MISSION ST \ VIRGINIA AVE,Ingleside,Bernal Heights,37.7431221,-122.4214859
12/14/24,22:00,2024,Saturday,1447914,240775213,Larceny Theft,Larceny Theft - Other,"Theft, From Person, >$950 (other than Pickpocket)",EDDY ST \ MASON ST,Tenderloin,Tenderloin,37.78434753,-122.4093094
11/25/24,20:36,2024,Monday,1447915,240734043,Assault,Aggravated Assault,"Assault, Aggravated, W/ Gun",GILMAN AVE \ JENNINGS ST,Bayview,Bayview Hunters Point,37.72140884,-122.3937378
11/25/24,20:36,2024,Monday,1447915,240734043,Burglary,Burglary - Residential,"Burglary, Residence, Forcible Entry",GILMAN AVE \ JENNINGS ST,Bayview,Bayview Hunters Point,37.72140884,-122.3937378
12/16/24,17:30,2024,Monday,1447916,240775172,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $200-$950",16TH ST \ VALENCIA ST,Mission,Mission,37.76491928,-122.4218903
12/16/24,15:20,2024,Monday,1447917,240774895,Assault,Simple Assault,Battery,ALVARADO ST \ DIAMOND ST,Mission,Noe Valley,37.75354004,-122.4365234
12/16/24,17:30,2024,Monday,1447918,240775138,Larceny Theft,Larceny Theft - From Building,"Theft, From Building, $50-$200",MISSION ST \ VIRGINIA AVE,Ingleside,Bernal Heights,37.7431221,-122.4214859
12/8/24,14:00,2024,Sunday,1447920,240775263,Larceny Theft,Larceny Theft - From Building,"Theft, From Building, $50-$200",FILLMORE ST \ OFARRELL ST,Northern,Western Addition,37.78329086,-122.4327087
12/16/24,17:36,2024,Monday,1447921,240775166,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, <$50",MISSION ST \ VIRGINIA AVE,Ingleside,Bernal Heights,37.7431221,-122.4214859
10/4/24,18:00,2024,Friday,1447923,240775188,Burglary,Burglary - Residential,"Burglary, Apartment House, Unlawful Entry",FRANKLIN ST \ LILY ST,Northern,Hayes Valley,37.7747612,-122.4208603
10/12/24,16:00,2024,Saturday,1447926,240775398,Larceny Theft,Larceny Theft - From Building,"Theft, From Building, >$950",ANGELOS ALY \ JULIA ST \ MISSION ST,Southern,South of Market,37.77804565,-122.4124146
